skill,kg_display_skill,skill_type,confirmation_min_job_mentions,first_seen_month,first_seen_standard_jobs,first_seen_job_count,is_left_censored,migration_confidence,migration_interpretation,latest_seen_month,latest_covered_job_count,cumulative_covered_job_count,spread_job_count,spread_standard_jobs,all_standard_jobs,confirmed_first_seen_month,confirmed_first_seen_standard_jobs,confirmed_first_seen_job_count,confirmed_cumulative_covered_job_count,confirmed_spread_job_count,confirmed_spread_standard_jobs,confirmed_migration_path,peak_monthly_covered_job_count,peak_monthly_covered_job_month,total_skill_mentions,migration_path,updated_at
网络技术,通信与网络,traditional,2,2024-12,Python开发工程师; iOS开发工程师; 嵌入式软件工程师; 技术支持工程师; 芯片设计工程师; 解决方案工程师; 软件开发工程师; 运维工程师,8,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,4,15,7,网络工程师; 音视频工程师; 芯片验证工程师; 服务器工程师; 驱动开发工程师; 安全工程师; 数据仓库工程师,Python开发工程师; iOS开发工程师; 嵌入式软件工程师; 技术支持工程师; 芯片设计工程师; 解决方案工程师; 软件开发工程师; 运维工程师; 网络工程师; 音视频工程师; 芯片验证工程师; 服务器工程师; 驱动开发工程师; 安全工程师; 数据仓库工程师,2025-01,嵌入式软件工程师; 网络工程师; 芯片设计工程师; 软件开发工程师; 运维工程师,5,12,7,解决方案工程师; 技术支持工程师; 安全工程师; 服务器工程师; 音视频工程师; 驱动开发工程师; 芯片验证工程师,2025-01: 嵌入式软件工程师; 网络工程师; 芯片设计工程师; 软件开发工程师; 运维工程师 -> 2025-03: 解决方案工程师 -> 2025-04: 技术支持工程师 -> 2025-12: 安全工程师; 服务器工程师; 音视频工程师; 驱动开发工程师 -> 2026-04: 芯片验证工程师,8,2024-12,109,2024-12: Python开发工程师; iOS开发工程师; 嵌入式软件工程师; 技术支持工程师; 芯片设计工程师; 解决方案工程师; 软件开发工程师; 运维工程师 -> 2025-01: 网络工程师; 音视频工程师 -> 2025-02: 芯片验证工程师 -> 2025-06: 服务器工程师 -> 2025-08: 驱动开发工程师 -> 2025-09: 安全工程师 -> 2026-07: 数据仓库工程师,2026-08-08T05:27:55+00:00
网络编程,软件工程,traditional,2,2024-12,C++开发工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,2,1,iOS开发工程师,C++开发工程师; iOS开发工程师,2025-01,C++开发工程师,1,2,1,iOS开发工程师,2025-01: C++开发工程师 -> 2025-05: iOS开发工程师,2,2025-09,29,2024-12: C++开发工程师 -> 2025-01: iOS开发工程师,2026-08-08T05:27:55+00:00
自动化技术,系统与运维,traditional,2,2024-12,AI产品经理; 控制算法工程师; 结构工程师,3,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,2,8,5,DevOps工程师; 安全工程师; 测试工程师; 硬件工程师; 信息安全工程师,AI产品经理; 控制算法工程师; 结构工程师; DevOps工程师; 安全工程师; 测试工程师; 硬件工程师; 信息安全工程师,2025-01,DevOps工程师; 控制算法工程师; 结构工程师,3,8,5,AI产品经理; 安全工程师; 测试工程师; 硬件工程师; 信息安全工程师,2025-01: DevOps工程师; 控制算法工程师; 结构工程师 -> 2025-02: AI产品经理; 安全工程师 -> 2025-06: 测试工程师 -> 2026-02: 硬件工程师 -> 2026-03: 信息安全工程师,6,2025-02,57,2024-12: AI产品经理; 控制算法工程师; 结构工程师 -> 2025-01: DevOps工程师 -> 2025-02: 安全工程师; 测试工程师 -> 2025-04: 硬件工程师 -> 2025-12: 信息安全工程师,2026-08-08T05:27:55+00:00
自动化测试,软件开发,traditional,2,2024-12,测试开发工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,2,1,Python开发工程师,测试开发工程师; Python开发工程师,2025-01,测试开发工程师,1,2,1,Python开发工程师,2025-01: 测试开发工程师 -> 2025-04: Python开发工程师,2,2025-04,26,2024-12: 测试开发工程师 -> 2025-04: Python开发工程师,2026-08-08T05:27:55+00:00
自动化运维,系统与运维,traditional,2,2025-01,软件架构师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2025-02,1,2,1,DevOps工程师,软件架构师; DevOps工程师,2025-01,软件架构师,1,1,0,,2025-01: 软件架构师,1,2025-02,3,2025-01: 软件架构师 -> 2025-02: DevOps工程师,2026-08-08T05:27:55+00:00
自然语言处理,AI,traditional,2,2025-06,C++开发工程师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2026-04,1,2,1,算法研究员,C++开发工程师; 算法研究员,2025-06,C++开发工程师,1,1,0,,2025-06: C++开发工程师,1,2026-04,3,2025-06: C++开发工程师 -> 2026-04: 算法研究员,2026-08-08T05:27:55+00:00
触觉技术,交互体验,traditional,2,2024-12,机器人软件工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,1,0,,机器人软件工程师,2025-01,机器人软件工程师,1,1,0,,2025-01: 机器人软件工程师,1,2026-07,14,2024-12: 机器人软件工程师,2026-08-08T05:27:55+00:00
计算机体系结构,硬件与芯片,traditional,2,2024-12,嵌入式软件工程师; 服务器工程师; 芯片设计工程师; 通信工程师,4,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,5,10,6,自动驾驶算法工程师; 驱动开发工程师; iOS开发工程师; 客户端开发工程师; 芯片验证工程师; 硬件工程师,嵌入式软件工程师; 服务器工程师; 芯片设计工程师; 通信工程师; 自动驾驶算法工程师; 驱动开发工程师; iOS开发工程师; 客户端开发工程师; 芯片验证工程师; 硬件工程师,2024-12,通信工程师,1,9,8,服务器工程师; 芯片设计工程师; 嵌入式软件工程师; 驱动开发工程师; iOS开发工程师; 自动驾驶算法工程师; 硬件工程师; 芯片验证工程师,2024-12: 通信工程师 -> 2025-01: 服务器工程师; 芯片设计工程师 -> 2025-02: 嵌入式软件工程师 -> 2025-12: 驱动开发工程师 -> 2026-01: iOS开发工程师; 自动驾驶算法工程师 -> 2026-06: 硬件工程师 -> 2026-07: 芯片验证工程师,5,2026-07,79,2024-12: 嵌入式软件工程师; 服务器工程师; 芯片设计工程师; 通信工程师 -> 2025-02: 自动驾驶算法工程师 -> 2025-06: 驱动开发工程师 -> 2025-10: iOS开发工程师 -> 2026-03: 客户端开发工程师; 芯片验证工程师 -> 2026-04: 硬件工程师,2026-08-08T05:27:55+00:00
计算机网络,通信与网络,traditional,2,2024-12,DevOps工程师; 信息安全工程师; 全栈开发工程师; 客户端开发工程师; 软件架构师,5,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,3,11,6,AI应用工程师; 安全工程师; 网络工程师; Go开发工程师; 服务器工程师; Android开发工程师,DevOps工程师; 信息安全工程师; 全栈开发工程师; 客户端开发工程师; 软件架构师; AI应用工程师; 安全工程师; 网络工程师; Go开发工程师; 服务器工程师; Android开发工程师,2025-01,信息安全工程师; 客户端开发工程师,2,5,3,AI应用工程师; DevOps工程师; 服务器工程师,2025-01: 信息安全工程师; 客户端开发工程师 -> 2025-02: AI应用工程师 -> 2025-03: DevOps工程师 -> 2025-08: 服务器工程师,5,2024-12,55,2024-12: DevOps工程师; 信息安全工程师; 全栈开发工程师; 客户端开发工程师; 软件架构师 -> 2025-01: AI应用工程师; 安全工程师 -> 2025-04: 网络工程师 -> 2025-05: Go开发工程师 -> 2025-06: 服务器工程师 -> 2026-06: Android开发工程师,2026-08-08T05:27:55+00:00
计算机视觉,计算机视觉与图形,new,2,2024-12,AI Agent算法工程师; AIGC算法工程师; 多模态算法工程师; 大模型算法工程师; 广告算法工程师; 技术支持工程师; 控制算法工程师; 机器学习算法工程师; 算法工程师; 算法研究员; 自动驾驶算法工程师; 计算机视觉算法工程师; 风控算法工程师,13,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,13,20,7,数据分析师; 测试工程师; 硬件工程师; C++开发工程师; 嵌入式软件工程师; 数据挖掘算法工程师; 驱动开发工程师,AI Agent算法工程师; AIGC算法工程师; 多模态算法工程师; 大模型算法工程师; 广告算法工程师; 技术支持工程师; 控制算法工程师; 机器学习算法工程师; 算法工程师; 算法研究员; 自动驾驶算法工程师; 计算机视觉算法工程师; 风控算法工程师; 数据分析师; 测试工程师; 硬件工程师; C++开发工程师; 嵌入式软件工程师; 数据挖掘算法工程师; 驱动开发工程师,2024-12,技术支持工程师,1,18,17,AI Agent算法工程师; AIGC算法工程师; 多模态算法工程师; 大模型算法工程师; 广告算法工程师; 控制算法工程师; 机器学习算法工程师; 算法工程师; 算法研究员; 自动驾驶算法工程师; 计算机视觉算法工程师; 风控算法工程师; 数据分析师; 硬件工程师; 驱动开发工程师; C++开发工程师; 测试工程师,2024-12: 技术支持工程师 -> 2025-01: AI Agent算法工程师; AIGC算法工程师; 多模态算法工程师; 大模型算法工程师; 广告算法工程师; 控制算法工程师; 机器学习算法工程师; 算法工程师; 算法研究员; 自动驾驶算法工程师; 计算机视觉算法工程师; 风控算法工程师 -> 2025-12: 数据分析师 -> 2026-02: 硬件工程师; 驱动开发工程师 -> 2026-04: C++开发工程师 -> 2026-06: 测试工程师,14,2026-02,318,2024-12: AI Agent算法工程师; AIGC算法工程师; 多模态算法工程师; 大模型算法工程师; 广告算法工程师; 技术支持工程师; 控制算法工程师; 机器学习算法工程师; 算法工程师; 算法研究员; 自动驾驶算法工程师; 计算机视觉算法工程师; 风控算法工程师 -> 2025-02: 数据分析师; 测试工程师 -> 2025-04: 硬件工程师 -> 2025-06: C++开发工程师 -> 2025-07: 嵌入式软件工程师 -> 2025-08: 数据挖掘算法工程师 -> 2026-01: 驱动开发工程师,2026-08-08T05:27:55+00:00
设备安全,安全,traditional,2,2025-06,iOS开发工程师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2025-12,1,3,2,安全工程师; 通信工程师,iOS开发工程师; 安全工程师; 通信工程师,,,0,0,0,,,1,2025-12,3,2025-06: iOS开发工程师 -> 2025-09: 安全工程师 -> 2025-12: 通信工程师,2026-08-08T05:27:55+00:00
调试工具,软件工程,traditional,2,2026-06,数据分析师,1,0,medium,传统技能在观测期内首次出现，可分析样本内扩散，但不代表行业真实首次出现,2026-06,1,1,0,,数据分析师,,,0,0,0,,,1,2026-06,1,2026-06: 数据分析师,2026-08-08T05:27:55+00:00
跨平台开发,软件开发,traditional,2,2024-12,Android开发工程师; iOS开发工程师; 前端开发工程师; 客户端开发工程师,4,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,3,5,1,嵌入式软件工程师,Android开发工程师; iOS开发工程师; 前端开发工程师; 客户端开发工程师; 嵌入式软件工程师,2024-12,iOS开发工程师,1,5,4,前端开发工程师; 客户端开发工程师; Android开发工程师; 嵌入式软件工程师,2024-12: iOS开发工程师 -> 2025-01: 前端开发工程师; 客户端开发工程师 -> 2025-02: Android开发工程师 -> 2026-02: 嵌入式软件工程师,5,2026-02,92,2024-12: Android开发工程师; iOS开发工程师; 前端开发工程师; 客户端开发工程师 -> 2025-03: 嵌入式软件工程师,2026-08-08T05:27:55+00:00
软件工程,软件工程,traditional,2,2024-12,AI产品经理; DevOps工程师; 软件架构师,3,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,2,11,8,算法研究员; 嵌入式软件工程师; 硬件工程师; 芯片设计工程师; 服务器工程师; 机器人软件工程师; 大模型应用工程师; 数据平台工程师,AI产品经理; DevOps工程师; 软件架构师; 算法研究员; 嵌入式软件工程师; 硬件工程师; 芯片设计工程师; 服务器工程师; 机器人软件工程师; 大模型应用工程师; 数据平台工程师,2024-12,AI产品经理,1,7,6,DevOps工程师; 软件架构师; 嵌入式软件工程师; 硬件工程师; 服务器工程师; 大模型应用工程师,2024-12: AI产品经理 -> 2025-01: DevOps工程师 -> 2025-02: 软件架构师 -> 2025-03: 嵌入式软件工程师 -> 2025-07: 硬件工程师 -> 2026-06: 服务器工程师 -> 2026-07: 大模型应用工程师,3,2026-06,25,2024-12: AI产品经理; DevOps工程师; 软件架构师 -> 2025-01: 算法研究员 -> 2025-02: 嵌入式软件工程师 -> 2025-06: 硬件工程师 -> 2026-01: 芯片设计工程师 -> 2026-04: 服务器工程师 -> 2026-06: 机器人软件工程师 -> 2026-07: 大模型应用工程师; 数据平台工程师,2026-08-08T05:27:55+00:00
软件开发,软件开发,traditional,2,2024-12,AI Agent应用工程师; Android开发工程师; iOS开发工程师; 全栈开发工程师; 前端开发工程师; 后端开发工程师; 安全工程师; 客户端开发工程师; 测试开发工程师,9,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,11,17,8,AI应用工程师; 嵌入式软件工程师; 网络安全工程师; 芯片测试工程师; 解决方案工程师; DevOps工程师; 芯片设计工程师; 大模型应用工程师,AI Agent应用工程师; Android开发工程师; iOS开发工程师; 全栈开发工程师; 前端开发工程师; 后端开发工程师; 安全工程师; 客户端开发工程师; 测试开发工程师; AI应用工程师; 嵌入式软件工程师; 网络安全工程师; 芯片测试工程师; 解决方案工程师; DevOps工程师; 芯片设计工程师; 大模型应用工程师,2024-12,iOS开发工程师; 测试开发工程师,2,15,13,AI Agent应用工程师; AI应用工程师; 全栈开发工程师; 前端开发工程师; 后端开发工程师; 安全工程师; 客户端开发工程师; 解决方案工程师; Android开发工程师; 芯片测试工程师; 网络安全工程师; 嵌入式软件工程师; 大模型应用工程师,2024-12: iOS开发工程师; 测试开发工程师 -> 2025-01: AI Agent应用工程师; AI应用工程师; 全栈开发工程师; 前端开发工程师; 后端开发工程师; 安全工程师; 客户端开发工程师; 解决方案工程师 -> 2025-02: Android开发工程师 -> 2025-03: 芯片测试工程师 -> 2025-08: 网络安全工程师 -> 2026-05: 嵌入式软件工程师 -> 2026-07: 大模型应用工程师,13,2025-01,240,2024-12: AI Agent应用工程师; Android开发工程师; iOS开发工程师; 全栈开发工程师; 前端开发工程师; 后端开发工程师; 安全工程师; 客户端开发工程师; 测试开发工程师 -> 2025-01: AI应用工程师; 嵌入式软件工程师; 网络安全工程师; 芯片测试工程师; 解决方案工程师 -> 2025-05: DevOps工程师 -> 2026-02: 芯片设计工程师 -> 2026-07: 大模型应用工程师,2026-08-08T05:27:55+00:00
软件测试,软件测试,traditional,2,2024-12,服务器工程师; 测试开发工程师; 硬件工程师; 解决方案工程师; 质量工程师,5,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,4,13,8,测试工程师; 芯片测试工程师; Python开发工程师; 大模型测试工程师; 通信工程师; 嵌入式软件工程师; 自动驾驶算法工程师; 安全工程师,服务器工程师; 测试开发工程师; 硬件工程师; 解决方案工程师; 质量工程师; 测试工程师; 芯片测试工程师; Python开发工程师; 大模型测试工程师; 通信工程师; 嵌入式软件工程师; 自动驾驶算法工程师; 安全工程师,2024-12,测试开发工程师; 解决方案工程师,2,9,7,服务器工程师; 质量工程师; 测试工程师; 硬件工程师; Python开发工程师; 自动驾驶算法工程师; 芯片测试工程师,2024-12: 测试开发工程师; 解决方案工程师 -> 2025-01: 服务器工程师; 质量工程师 -> 2025-02: 测试工程师 -> 2025-06: 硬件工程师 -> 2026-01: Python开发工程师 -> 2026-07: 自动驾驶算法工程师; 芯片测试工程师,6,2025-06,99,2024-12: 服务器工程师; 测试开发工程师; 硬件工程师; 解决方案工程师; 质量工程师 -> 2025-01: 测试工程师 -> 2025-03: 芯片测试工程师 -> 2025-06: Python开发工程师 -> 2025-07: 大模型测试工程师 -> 2025-10: 通信工程师 -> 2026-01: 嵌入式软件工程师; 自动驾驶算法工程师 -> 2026-02: 安全工程师,2026-08-08T05:27:55+00:00
