annotation_id,sentence_id,job_id,job_title,source_type,source_name,evidence_field,text,span_text,span_start,span_end,label,normalized_skill,category,skill_type,decision
job_59f604bc4cfadb39cc5e::job_description::1044::manual_semantic::batch1001_1100::54,job_59f604bc4cfadb39cc5e::job_description::1044,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,1.负责对话式 AI / Agent 系统的算法设计、研发与落地，面向端侧场景，打造高质量、低时延、可规模化部署的大模型能力,端侧场景,35,39,knowledge,模型推理,数据与算法,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1044::manual_semantic::batch1001_1100::55,job_59f604bc4cfadb39cc5e::job_description::1044,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,1.负责对话式 AI / Agent 系统的算法设计、研发与落地，面向端侧场景，打造高质量、低时延、可规模化部署的大模型能力,低时延、可规模化部署,46,56,knowledge,模型服务化,AI基础设施,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1044::manual_semantic::batch1001_1100::56,job_59f604bc4cfadb39cc5e::job_description::1044,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,1.负责对话式 AI / Agent 系统的算法设计、研发与落地，面向端侧场景，打造高质量、低时延、可规模化部署的大模型能力,低时延,46,49,knowledge,高性能计算,AI基础设施,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1045::manual_semantic::batch1001_1100::57,job_59f604bc4cfadb39cc5e::job_description::1045,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,2.负责大模型后训练全流程建设，包括但不限于 SFT、Preference Learning / RL、数据构建、数据编排、评测体系设计与效果迭代,大模型后训练全流程,4,13,knowledge,大模型后训练,数据与算法,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1045::manual_semantic::batch1001_1100::58,job_59f604bc4cfadb39cc5e::job_description::1045,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,2.负责大模型后训练全流程建设，包括但不限于 SFT、Preference Learning / RL、数据构建、数据编排、评测体系设计与效果迭代,Preference Learning,27,46,knowledge,模型对齐,数据与算法,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1045::manual_semantic::batch1001_1100::59,job_59f604bc4cfadb39cc5e::job_description::1045,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,2.负责大模型后训练全流程建设，包括但不限于 SFT、Preference Learning / RL、数据构建、数据编排、评测体系设计与效果迭代,数据编排,57,61,knowledge,数据工程,数据与算法,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1045::manual_semantic::batch1001_1100::60,job_59f604bc4cfadb39cc5e::job_description::1045,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,2.负责大模型后训练全流程建设，包括但不限于 SFT、Preference Learning / RL、数据构建、数据编排、评测体系设计与效果迭代,评测体系设计,62,68,knowledge,大模型评测,数据与算法,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1046::manual_semantic::batch1001_1100::61,job_59f604bc4cfadb39cc5e::job_description::1046,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,3.负责多模态交互能力建设，结合语音、文本、图像等模态，设计轻量级模型路由、模态分流与协同推理方案，兼顾效果、延迟与设备功耗,模型路由、模态分流与协同推理方案,33,49,knowledge,AI基础设施,AI基础设施,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1046::manual_semantic::batch1001_1100::62,job_59f604bc4cfadb39cc5e::job_description::1046,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,3.负责多模态交互能力建设，结合语音、文本、图像等模态，设计轻量级模型路由、模态分流与协同推理方案，兼顾效果、延迟与设备功耗,延迟与设备功耗,55,62,knowledge,高性能计算,AI基础设施,required,ADD
job_59f604bc4cfadb39cc5e::job_description::1047::manual_semantic::batch1001_1100::63,job_59f604bc4cfadb39cc5e::job_description::1047,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_description,4.参与大模型算法前沿研究，结合业务需求推动创新方案落地，沉淀可复用的方法论、平台能力和技术成果，形成内部核心竞争力,平台能力,39,43,knowledge,AI基础设施,AI基础设施,required,ADD
job_62d08a3f9047d62108f0::job_description::1049::manual_semantic::batch1001_1100::64,job_62d08a3f9047d62108f0::job_description::1049,job_62d08a3f9047d62108f0,金融科技-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.负责VLM在GUI智能体场景下的全流程优化，包括多模态数据Pipeline构建、GUI-Sandbox仿真环境搭建、模型后训练（Post-training）等,多模态数据Pipeline构建,26,41,knowledge,数据工程,数据与算法,required,ADD
job_62d08a3f9047d62108f0::job_description::1049::manual_semantic::batch1001_1100::65,job_62d08a3f9047d62108f0::job_description::1049,job_62d08a3f9047d62108f0,金融科技-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.负责VLM在GUI智能体场景下的全流程优化，包括多模态数据Pipeline构建、GUI-Sandbox仿真环境搭建、模型后训练（Post-training）等,GUI-Sandbox仿真环境,42,57,knowledge,AI基础设施,AI基础设施,required,ADD
job_62d08a3f9047d62108f0::job_description::1049::manual_semantic::batch1001_1100::66,job_62d08a3f9047d62108f0::job_description::1049,job_62d08a3f9047d62108f0,金融科技-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.负责VLM在GUI智能体场景下的全流程优化，包括多模态数据Pipeline构建、GUI-Sandbox仿真环境搭建、模型后训练（Post-training）等,模型后训练（Post-training）,60,80,knowledge,大模型后训练,数据与算法,required,ADD
job_62d08a3f9047d62108f0::job_description::1051::manual_semantic::batch1001_1100::67,job_62d08a3f9047d62108f0::job_description::1051,job_62d08a3f9047d62108f0,金融科技-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,3.跟踪多模态大模型与具身智能领域的技术动态，评估其在GUI自动化、智能助手等场景的应用潜力,具身智能,11,15,knowledge,具身智能,数据与算法,required,ADD
job_62d08a3f9047d62108f0::job_description::1052::manual_semantic::batch1001_1100::68,job_62d08a3f9047d62108f0::job_description::1052,job_62d08a3f9047d62108f0,金融科技-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,4.参与多模态系统架构设计，确保系统的高性能、可扩展性与稳定性,多模态系统架构设计,4,13,knowledge,AI基础设施,AI基础设施,required,ADD
job_62d08a3f9047d62108f0::job_description::1052::manual_semantic::batch1001_1100::69,job_62d08a3f9047d62108f0::job_description::1052,job_62d08a3f9047d62108f0,金融科技-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,4.参与多模态系统架构设计，确保系统的高性能、可扩展性与稳定性,高性能,19,22,knowledge,高性能计算,AI基础设施,required,ADD
job_dd0c3ea464ad23f9c9ad::job_description::1055::manual_semantic::batch1001_1100::70,job_dd0c3ea464ad23f9c9ad::job_description::1055,job_dd0c3ea464ad23f9c9ad,腾讯营销-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,2.将商业化领域的多模态大模型应用于用户/内容/广告/商品理解、个性化内容生成、广告搜推等业务领域，提升业务效果,广告搜推,40,44,knowledge,推荐系统算法,数据与算法,required,ADD
job_2afb11fa14c18e9ed702::job_description::1057::manual_semantic::batch1001_1100::71,job_2afb11fa14c18e9ed702::job_description::1057,job_2afb11fa14c18e9ed702,腾讯营销-大模型深度LTV-算法工程师,enterprise,腾讯招聘,job_description,1.基于大模型以及强化学习能力优化智能投放产品，提升广告投放效果和效率,智能投放产品,17,23,knowledge,推荐系统算法,数据与算法,required,ADD
job_2afb11fa14c18e9ed702::job_description::1058::manual_semantic::batch1001_1100::72,job_2afb11fa14c18e9ed702::job_description::1058,job_2afb11fa14c18e9ed702,腾讯营销-大模型深度LTV-算法工程师,enterprise,腾讯招聘,job_description,方向包括长序列行为模型、生成式召回模型、多场景联合建模、多链路辅助建模、LLM结合推荐等先进技术创新突破探索,生成式召回模型,12,19,knowledge,推荐系统算法,数据与算法,required,ADD
job_2afb11fa14c18e9ed702::job_description::1058::manual_semantic::batch1001_1100::73,job_2afb11fa14c18e9ed702::job_description::1058,job_2afb11fa14c18e9ed702,腾讯营销-大模型深度LTV-算法工程师,enterprise,腾讯招聘,job_description,方向包括长序列行为模型、生成式召回模型、多场景联合建模、多链路辅助建模、LLM结合推荐等先进技术创新突破探索,LLM结合推荐,36,43,knowledge,推荐系统算法,数据与算法,required,ADD
job_2afb11fa14c18e9ed702::job_description::1059::manual_semantic::batch1001_1100::74,job_2afb11fa14c18e9ed702::job_description::1059,job_2afb11fa14c18e9ed702,腾讯营销-大模型深度LTV-算法工程师,enterprise,腾讯招聘,job_description,3.基于内外部数据，运用统计学、机器学习、计算广告等多个领域知识，对oCPA广告成本达成率、起量等多个关键指标进行垂直行业的问题分析和定位,内外部数据,4,9,knowledge,数据工程,数据与算法,required,ADD
job_f321b90f4a7a36539f8d::job_title::1060::manual_semantic::batch1001_1100::75,job_f321b90f4a7a36539f8d::job_title::1060,job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,enterprise,腾讯招聘,job_title,机器人具身智能研究员 - 大模型方向,具身智能,3,7,knowledge,具身智能,数据与算法,required,ADD
job_f321b90f4a7a36539f8d::tags::1061::manual_semantic::batch1001_1100::76,job_f321b90f4a7a36539f8d::tags::1061,job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,enterprise,腾讯招聘,tags,TEG；机器人大模型；技术；五年以上工作经验,机器人大模型,4,10,knowledge,具身智能,数据与算法,required,ADD
job_f321b90f4a7a36539f8d::job_description::1062::manual_semantic::batch1001_1100::77,job_f321b90f4a7a36539f8d::job_description::1062,job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,enterprise,腾讯招聘,job_description,1.负责机器人具身智能大模型（如规划模型、奖励模型、世界模型、通用框架）的研究与开发,机器人具身智能大模型,4,14,knowledge,具身智能,数据与算法,required,ADD
job_f321b90f4a7a36539f8d::job_description::1062::manual_semantic::batch1001_1100::78,job_f321b90f4a7a36539f8d::job_description::1062,job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,enterprise,腾讯招聘,job_description,1.负责机器人具身智能大模型（如规划模型、奖励模型、世界模型、通用框架）的研究与开发,奖励模型,21,25,knowledge,模型对齐,数据与算法,required,ADD
job_f321b90f4a7a36539f8d::job_description::1063::manual_semantic::batch1001_1100::79,job_f321b90f4a7a36539f8d::job_description::1063,job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,enterprise,腾讯招聘,job_description,2.探索并实现大模型（LLM/VLM）在机器人任务中的规划与推理能力，包括长程任务理解、分解、执行与反思,机器人任务,20,25,knowledge,具身智能,数据与算法,required,ADD
job_f321b90f4a7a36539f8d::job_description::1063::manual_semantic::batch1001_1100::80,job_f321b90f4a7a36539f8d::job_description::1063,job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,enterprise,腾讯招聘,job_description,2.探索并实现大模型（LLM/VLM）在机器人任务中的规划与推理能力，包括长程任务理解、分解、执行与反思,长程任务理解、分解、执行与反思,37,52,knowledge,AI工作流设计,系统与工程,required,ADD
job_f321b90f4a7a36539f8d::job_description::1064::manual_semantic::batch1001_1100::81,job_f321b90f4a7a36539f8d::job_description::1064,job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,enterprise,腾讯招聘,job_description,5.跟踪并研究业界在大模型、强化学习及具身智能方向的最新进展，并推动其在实际机器人系统中的应用,具身智能,19,23,knowledge,具身智能,数据与算法,required,ADD
job_537d9f741d3e7e86a06b::job_description::1067::manual_semantic::batch1001_1100::82,job_537d9f741d3e7e86a06b::job_description::1067,job_537d9f741d3e7e86a06b,腾讯营销-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,2.将商业化领域的多模态大模型应用于用户/内容/广告/商品理解、个性化内容生成、广告搜推等业务领域，提升业务效果,广告搜推,40,44,knowledge,推荐系统算法,数据与算法,required,ADD
job_6242649de7e2eda05086::job_description::1070::manual_semantic::batch1001_1100::83,job_6242649de7e2eda05086::job_description::1070,job_6242649de7e2eda05086,大模型算法工程师-LLM&智能营销方向,enterprise,腾讯招聘,job_description,3.探索智能体在复杂营销任务中的应用，利用LLM技术实现智能营销活动的自动化和个性化执行，实现大模型应用、增量训练、模型调试、自动化评估等内容,智能体在复杂营销任务中的应用,4,18,knowledge,AI工作流设计,系统与工程,required,ADD
